snapshot,CCGT,OCGT,Oil,Geothermal,Hydro,Wind,Solar,Biomass,Battery,Nbattery,Lost load,Demand
2013-06-21 16:00:00,0.00034956207302552225,0.0007111205050113768,0.0001155742812977218,509.9628058313857,469.79264789400435,2.454229094388024,1405.0419999895726,45.51463560508138,0.0,-2.60271657503326,-0.0012014233725494705,-2429.874385942326
2013-06-21 17:00:00,0.000171668106416278,0.0007745028221175683,8.645668585738673e-05,509.87710865459223,469.6677145202903,2.2355392042080457,1434.4946588854966,0.00019302601154671135,0.0,-2.859777972120264,-0.018972063835462905,-2413.079743774244
2013-06-21 18:00:00,0.00036754166392616647,0.0007507496311333096,0.00011658781565264787,509.97147489853177,469.37126877972725,2.656912337086292,1415.5438365101554,18.398263643449386,0.0,-2.5757712281634113,-0.001279242524105939,-2413.079743774244
2013-06-21 19:00:00,0.000426332501419087,0.0007231664259301654,0.00011460864303628345,509.99998758485896,519.1233362699994,2.5682914525573715,1268.6099663685443,134.17468712814477,0.0,-0.5926408347106107,-0.001567252671065944,-2433.817475842659
2013-06-21 20:00:00,0.000418971354102362,0.0007227963435751178,0.00011416071096226828,509.99998744905986,553.7110547160179,3.3695917011155276,1019.473828289615,436.55362131075174,0.0,-0.79295461766175,-0.0016158877333509736,-2522.2266628209445
2013-06-21 21:00:00,0.0004226682677915761,0.0006891734724695323,0.00011374852679174019,509.99998779528175,611.6772494723332,3.376884848869882,653.8675063135465,773.1461295827322,0.0,-1.4892944099412135,-0.0017584464421815937,-2550.412453589987
2013-06-21 22:00:00,400.49149304455585,0.0016882500508300369,0.00014434082111128442,509.9999926385816,700.165698321897,4.026824371361432,228.32685532313963,839.9945979973334,2.445701479883188,0.0,-0.0007135849527912796,-2685.207712034683
2013-06-21 23:00:00,557.0713133749134,2.022133149620652,0.00014057307590745148,509.99999272048717,809.4904591610889,4.782335876106965,0.0,839.9946067698394,3.1443858523741994,0.0,-0.000638958298623038,-2726.1902899339707
2013-06-22 00:00:00,553.044937547013,1.1666620722724095,0.00014033663880111364,509.9999928351066,809.3980593008669,5.558293103819551,0.0,839.9946074662373,2.1298483534849306,0.0,-0.0006790798852307489,-2721.078877100206
2013-06-22 01:00:00,473.45446369529793,0.0017413856684573097,0.00014256827679909502,509.9999928348402,773.5907776235493,5.441696776965194,0.0,839.994601824299,1.8178643778434918,0.0,-0.0006962127758924908,-2604.1187984361804
2013-06-22 02:00:00,344.8579811625767,0.0017424111930368035,0.0001434015358352987,509.99999275352235,701.130932451405,3.786782544322336,0.0,839.9945991861447,1.9679162380140465,0.0,-0.0007437183085130528,-2401.542554806604
2013-06-22 03:00:00,140.79443988381774,0.001737815046146054,0.0001380233927318271,509.9999927984839,687.0975476090102,1.7065052553508382,0.0,839.7805433638096,2.453470463618923,0.0,-0.0015206239381768683,-2181.58750754223
2013-06-22 04:00:00,0.00041242781922254574,0.0007139709251785695,0.00011193990031731914,509.99998723449704,644.473334251221,0.992621059081187,0.0,795.810031668441,0.0,-2.064402987143391,-0.0017179407691401138,-1948.9817135142898
2013-06-22 05:00:00,0.0004132037024164535,0.0007190723614481771,0.00011209973740653821,509.9999878711798,597.9377561976867,0.0029812693326045406,0.0,760.8152377031531,0.0,-1.5157124351632765,-0.0017596359764411318,-1867.071322853218
2013-06-22 06:00:00,0.00041176723618555717,0.0007193031799171098,0.00011205654997867533,509.9999878886062,561.3132375684585,0.0026582868004219147,0.0,698.5129350765761,0.0,-1.2665576643156584,-0.0017204921541633666,-1768.421055161569
2013-06-22 07:00:00,0.0004120903356101028,0.0007194155132913104,0.00011188406602026299,509.99998753651687,558.4994304730003,0.0023147427896324166,0.0,669.6113523909867,0.0,-1.1619665403830541,-0.0016837780447076511,-1736.821570821405
2013-06-22 08:00:00,0.0004124093815614724,0.0007193963146008942,0.00011200188054715128,509.9999874697263,561.4782486572035,0.0020504885801687746,0.0,691.1578015858734,0.0,-1.1203050184502534,-0.001686139983121393,-1761.3928625151434
2013-06-22 09:00:00,0.0004150295066415867,0.0007188740070212423,0.00011204038123656031,509.99998751299836,607.3478549512549,0.0019327345258328796,0.0,768.7753892632865,0.0,-1.1292209944548617,-0.0017278699028793199,-1884.8699925422188
2013-06-22 10:00:00,0.00041693584351383626,0.0007161950885431654,0.00011199451584856151,509.9999876223765,653.7197446855803,0.3239706773419335,0.0,802.8207307382258,0.0,-1.2417308425199864,-0.001702963824982362,-1965.4842749490142
2013-06-22 11:00:00,109.45014633494834,0.0017680074672860374,0.00013828566041588055,509.9999930354205,687.9526923422181,0.2900552557127296,0.0,839.7045499388621,3.749021989417845,0.0,-0.00047281780007324414,-2150.7729901729654
2013-06-22 12:00:00,17.979645760721763,0.0020121580371339287,0.00014542454658722468,509.9999932241736,678.2368168959067,0.32717277242329584,122.05440181513723,839.7407892614463,3.7455800944209443,0.0,-0.00047165180649244576,-2171.711527745565
2013-06-22 13:00:00,0.00041999693871136147,0.000688045789350716,0.0001134271259219493,509.9999878908527,574.3453368278517,0.8977503956848318,504.32963140522304,729.5087520281119,0.0,-0.7854377243830863,-0.0017008645177156723,-2318.208270570413
2013-06-22 14:00:00,0.0004188363697390556,0.0007216894634565966,0.000114172314880731,509.9999776909853,546.8953997691013,2.517983445394964,884.031662103094,403.5629663198581,0.0,-0.6508169794091773,-0.0015829850126465317,-2346.284531064448
2013-06-22 15:00:00,0.00042372962889790974,0.0007230471833893835,0.0001145331536118834,509.99998777462156,524.7619512457549,5.682329097259104,1131.3996637050436,184.28196031181625,0.0,-0.5765412931455174,-0.0014778424097130483,-2355.485074165223
2013-06-22 16:00:00,0.0004810446783398755,0.0007468066025582592,0.00011602445806650768,509.9999881880801,473.31944679945804,7.725342698741491,1289.2957063755505,4.596783246413315,0.0,-0.828317897415366,-0.001688242934505979,-2284.016569721697
2013-06-22 17:00:00,0.00019497280238155084,0.00039014443790453125,8.714896720806143e-05,509.8745590061957,436.759830031033,0.25886248002147716,1309.1122246874452,0.00023449377944104478,0.0,-3.0494825154817855,-0.00017817287380239577,-2252.6178908857178
2013-06-22 18:00:00,0.00016748562721368354,0.0003581266159958993,8.437328110402192e-05,509.89567833861076,452.4777393926612,0.3462817116252915,1254.5497246325642,0.0001884520375233433,0.0,-3.0504672987432175,-0.00013077918947601574,-2213.8806836241192
2013-06-22 19:00:00,0.0004237279800535424,0.0007231680679680991,0.00011483984698918567,509.9999878515996,500.7806024897783,23.020480335070133,1122.210580637857,75.76592029372365,0.0,-0.6302916697310428,-0.001572465876051865,-2231.0769368005685
2013-06-22 20:00:00,0.00042015279425876653,0.000720923394672801,0.00011460638135731699,509.99998782633867,536.027722092805,26.041030058374634,854.9725207746783,302.08570309377075,0.0,-0.8405888552157592,-0.0015923529731480812,-2228.1926395586584
2013-06-22 21:00:00,0.00042148909219604576,0.0006959079231480755,0.0001141530160586078,509.99998790588006,568.6243105026051,24.85783883092547,536.1904950768231,710.5344318353184,0.0,-1.5418619147234236,-0.0017241858686247724,-2348.493391610467
2013-06-22 22:00:00,403.5896290598355,0.0017371702096097997,0.00014497295819876203,509.9999926065324,713.3850243976151,27.620840133836268,156.66361647796037,839.9946032011754,2.168615348555981,0.0,-0.0007251476704368542,-2653.2066166861528
2013-06-22 23:00:00,583.9986250173711,12.60103213438101,0.00014927653051033832,509.9999929044583,806.7715877688242,23.993734724169123,0.0,839.9946349159983,3.1439180047609536,0.0,-0.0005674324947904097,-2780.1887155135228
2013-06-23 00:00:00,587.3800075506098,12.763280676838045,0.00014900865557674876,509.9999929546699,806.8776737763974,20.794459574359404,0.0,839.9946352953592,3.0896591210174185,0.0,-0.0005655239151565183,-2780.59032652189
2013-06-23 01:00:00,502.56200910849583,0.0017207452091180823,0.0001410165731256521,509.99999292944153,795.0652764341405,15.033022156300657,0.0,839.9946043675769,1.5489990575644725,0.0,-0.0007519974788010586,-2664.050113912067
2013-06-23 02:00:00,347.43858641862533,0.0017434340566437948,0.00014341650759370798,509.9999930166216,704.5895651135306,11.21181767116842,0.0,839.9946004388869,1.71306846764565,0.0,-0.0007480933913939225,-2414.7774630368867
2013-06-23 03:00:00,60.38240819649806,0.0017557158041183218,0.0001376675434718614,509.99999289246426,685.1613840423719,7.4716330166727865,0.0,839.6006796623992,2.2922903210416337,0.0,-0.002053042777333758,-2104.6789994399137
2013-06-23 04:00:00,0.00041069941090865426,0.0007198280174552004,0.00011220737926322439,509.9999878333357,563.4655503997978,4.631258390340425,0.0,716.2143285275279,0.0,-1.958723943722339,-0.0016482472719872021,-1792.134359701068
2013-06-23 05:00:00,0.0004102074511213706,0.0007195624648106342,0.00011211600172933759,509.9999878646084,553.0127003330728,3.379109983732355,0.0,614.151972478457,0.0,-1.3984012956055465,-0.001647711917939887,-1678.9895856165306
2013-06-23 06:00:00,0.0004099998556196164,0.000719308069444066,0.00011204782331165047,509.9999878552848,552.2737173211183,2.02360308978164,0.0,588.1365175193051,0.0,-1.1216341440907056,-0.0016561711170197668,-1651.1871508100205
