snapshot,CCGT,OCGT,Oil,Geothermal,Hydro,Wind,Solar,Biomass,Battery,Nbattery,Lost load,Demand
2013-01-01 00:00:00,454.0257993891816,0.02050258468576033,0.002361556294491023,509.9979628387313,912.6329421241487,0.39312314316913455,0.0,839.9717304895837,0.042421642822083785,0.0,-0.001579541964474629,-2717.08102206237
2013-01-01 01:00:00,320.5825676419385,0.020559937251114137,0.002363732324778908,509.9979703156514,912.6312434493185,0.8256684147066722,0.0,839.9722556588333,0.048281053077387226,0.0,-0.0013239883028290933,-2584.074758109491
2013-01-01 02:00:00,57.03944271005668,0.02049560942986989,0.0023635344446270505,509.99798943317137,912.6282632387868,1.1930367497301155,0.0,839.9715513796448,0.06442737359663626,0.0,-0.0011099375274170598,-2320.910017353974
2013-01-01 03:00:00,0.019436052992885318,0.01156145105680463,0.0020813824412207454,509.9975263642712,719.2319924258871,0.9595345651600619,0.0,812.242117738801,0.0,-0.03007822904194287,-0.0015365831188773882,-2042.4292931430002
2013-01-01 04:00:00,0.019428504596726466,0.011591040051047698,0.0020817884028268866,509.99753220300227,677.3153214766402,0.6629800387539091,0.0,811.3252163543207,0.0,-0.01915571560381227,-0.0019923962872780976,-1999.3108748810316
2013-01-01 05:00:00,0.01918281076403036,0.011495770762827973,0.0020774986593060786,509.997524234199,632.3661827932424,0.4878348324501606,0.0,686.6178319420029,0.0,-0.03049922331645771,-0.002313422791985431,-1829.4659284333816
2013-01-01 06:00:00,0.01930921619620305,0.011553416845962467,0.0020803339419103984,509.99753240049074,632.4375865271576,0.35211677760228144,0.0,657.6281895420789,0.0,-0.0211934679952192,-0.0026694064411003637,-1800.4221505101
2013-01-01 07:00:00,0.019409642503046286,0.01160523150673995,0.002082868585824821,509.99754122899265,632.1708428308632,0.020271741374655212,0.0,632.5886871689816,0.0,-0.013820247472074741,-0.0030187243435193523,-1774.7920661579394
2013-01-01 08:00:00,0.019318595396991954,0.011563084950166065,0.0020806487003802296,509.99753471514373,632.1087941976085,0.01794919829168568,0.0,662.5905613769191,0.0,-0.0129257887728524,-0.0030985023556695523,-1804.7303413271295
2013-01-01 09:00:00,0.019483868094819147,0.01163267076599149,0.0020826791127654624,509.99753823346504,659.4056347353336,0.01639966782065955,0.0,810.9476225990463,0.001802297215058049,0.0,-0.0033691250289393793,-1980.398647396104
2013-01-01 10:00:00,0.01950136985843165,0.011623032679809868,0.002082048770363215,509.9975365924003,682.3209296299075,0.020366713054987363,0.0,811.8850314675524,0.004408414579810081,0.0,-0.0030461250637472403,-2004.2579923022818
2013-01-01 11:00:00,0.01976814012649228,0.011631940639038612,0.0020843465921935147,509.9975210865805,784.8660846068993,0.0233218074136017,64.6029963894175,813.1162200420522,0.006010256501701297,0.0,-0.002502507429198886,-2172.6425350831432
2013-01-01 12:00:00,0.019099664773089803,0.01140624837083259,0.002071587472999843,509.9975059126257,632.8972701428945,0.03384510980172126,423.3136299151286,764.7145118651624,0.0008089969067747102,0.0,-0.003265888622536295,-2330.9868026548234
2013-01-01 13:00:00,0.019710278172843695,0.01166887220177485,0.0020819880482723183,509.99755102895716,632.2283938806102,0.04964434282260693,827.7452201800778,494.6766079435138,0.014443642433201172,0.0,-0.0023543056622656877,-2464.7415234869322
2013-01-01 14:00:00,0.01982256563550041,0.011743335526858759,0.0020860025123889568,509.99759258413326,632.4209812021008,0.36506313497136417,1109.7268242643627,302.0065338172402,0.028428166826964286,0.0,-0.001628216289645934,-2554.574604040338
2013-01-01 15:00:00,0.01951317685885655,0.011692443208847766,0.002086619173142773,509.9975863259691,630.3975210760968,0.9191956192049702,1356.144957102221,55.75880778338779,0.03223050547667004,0.0,-0.001871814987680409,-2553.278495786062
2013-01-01 16:00:00,0.011387100994131972,0.0066324796052499675,0.0017512728667598541,507.63204091669223,610.4927358763763,0.4314268635232827,1394.4770254786147,40.32861475393309,0.0,-0.09208198330406439,-0.0008056417614170641,-2553.278495786062
2013-01-01 17:00:00,0.01144904370934453,0.006735624353158883,0.0017635414657878642,504.94693843177976,617.8546799844424,0.5879683302794394,1381.1589094512167,33.60636860941169,0.0,-0.09179605216868057,-0.0007747975246275018,-2538.072042605613
2013-01-01 18:00:00,0.011539298236906139,0.0093110434104898,0.0019781554172962276,509.57201465654305,628.649316256492,1.1741544792484815,1363.7091322330343,35.00926145004501,0.0,-0.05661216057608898,-0.0017625661739657517,-2538.072042605613
2013-01-01 19:00:00,0.019820665391360334,0.011728441338091498,0.0020856808303577274,509.9975890164716,632.0243138340101,1.7811846784260355,1021.3575233254448,372.8628126176209,0.01873785585578281,0.0,-0.0018797241905303963,-2538.072042605613
2013-01-01 20:00:00,0.019488372224457623,0.01153675383533013,0.0020759171990911143,509.9975154650809,632.1331320531174,2.486158886029836,781.9975329395672,616.9514359529066,0.0,-0.009802614501742836,-0.002918098325153551,-2543.585066447745
2013-01-01 21:00:00,0.01947361675006172,0.011541993731508151,0.0020785633961984233,509.997501871896,709.5492062671814,2.614130582968449,517.2004473359425,812.5353816836197,0.0,-0.01662668033047935,-0.0019204777831873798,-2551.9093673484467
2013-01-01 22:00:00,179.48815169619792,0.02047511576089559,0.002356291539994596,509.99797075031546,912.5875356504012,1.6757234005621813,221.15429239189262,839.9718221425424,0.0730306801750981,0.0,-0.001188847559660644,-2664.96286620381
2013-01-01 23:00:00,427.01074299625884,0.020378538656282037,0.002353500728701746,509.99796000690594,912.5846296990201,1.5404018838723998,19.543405997045365,839.9709720800033,0.045094042184044156,0.0,-0.0014182744571371586,-2710.7100110659994
