Components,Lost Load
"('1385764829_0', 'C60.0', 'C69.0', '7 hydro', '14 hydro')",0.021742578508421956
"('346179098_0', '14 hydro')",0.0159512559615373
"('-753810532_0', '-1852926576_0')",0.9347212904466864
"('433304102_0', 'C36.0', 'C57.0')",0.05647493191661397
"('1680295840_0', 'C92.0', 'C96.0')",0.14851699140031133
"('-1516111715_0', 'C96.0', 'C76.0', '3 hydro')",0.816688792809911
"('-382422293_0', 'C57.0', 'C64.0', 'C70.0', 'C94.0')",0.6362791661998686
"('-382422293_0', 'C57.0', 'C64.0', 'C70.0')",0.7540239049062262
"('2000149022_0', 'C57.0', 'C70.0')",1.0125642737327463
"('2000149022_0', 'C57.0', 'C70.0', '5 hydro')",0.21729721380186992
"('-393847358_0', 'C70.0', '23 hydro', '0 hydro')",0.09890329810771209
"('-1234324271_0', '-393847358_0', 'C70.0', '23 hydro')",0.4414300572053457
"('-393847358_0', 'C70.0', '23 hydro')",0.2263261527332006
"('-646530031_0', 'C92.0', '23 hydro')",0.028004427049480453
"('-393847358_0', 'C90.0')",0.24802833034486865
"('433304102_0', 'C95.0')",0.1271285606828551
"('-1234324271_0', '104355897_0')",0.014996651126182087
"('-1234324271_0', '104355897_0', 'C46.0')",0.006795105602489457
"('1689922187_0', '6 hydro')",1.0524995614173853
"('2009226556_0', '321953905_0')",0.6229364830787274
"('-753810532_0', 'C67.0')",0.19993197443893587
"('-753810532_0', 'C65.0', 'C67.0', 'C77.0', 'C79.0', 'C87.0')",0.08688742371236094
"('-1698692648_0', 'C67.0', '23 hydro')",0.018114797441317023
"('1007144354_0', 'C99.0')",3.074082066826561
"('1007144354_0', 'C99.0', 'C72.0')",1.218078968495301
"('-1578860216_0', '-1083446465_0', 'C63.0', 'C67.0', 'C89.0')",0.7543958455741467
"('-929792848_0', 'C67.0', 'C89.0')",0.31637993735599684
"('346179098_0', '433304102_0')",0.02023262762828108
"('-1282014296_0', 'C92.0')",1.941652360628526
"('-1282014296_0', 'C61.0', 'C92.0')",0.40522254176811723
"('-1282014296_0', 'C61.0')",2.6780256364559243
"('-413285834_0', 'C47.0', 'C60.0', 'C90.0', 'C84.0', '15 hydro')",0.001519479768184283
"('1309316397_0', 'C60.0', 'C90.0')",0.2897226852116992
"('1309316397_0', '0 hydro')",0.29322562133840346
"('94044364_0', 'C66.0', 'C89.0')",0.23595296358510812
"('-2037512606_0', '94044364_0', 'C66.0', 'C89.0')",0.023776091466811068
"('-2037512606_0', '-1516111715_0', 'C60.0')",1.01109834777041
"('-1581250990_0', 'C67.0')",0.23118607246104103
"('2009226556_0', 'C65.0', 'C76.0')",0.3335058592245041
"('-1234324271_0', '2009226556_0', 'C65.0', 'C76.0')",0.3284504378266738
"('-1234324271_0', '2009226556_0', 'C65.0')",2.1515915327786352
"('-753810532_0', '-1234324271_0', '2009226556_0', 'C65.0')",0.07867319181757057
"('1286796265_0', '15 hydro')",0.30545618103100675
"('-1578860216_0', '1622358979_0')",0.8809236321543521
"('-753810532_0', 'C47.0', 'C109.0')",0.7526626874583826
"('-724931943_0', 'C47.0', 'C109.0', '21 hydro')",0.0004619466317840306
"('-1282014296_0', '-724931943_0', 'C47.0', 'C109.0', '21 hydro')",0.4027465942172075
"('2035876983_0', '1053115078_0', '21 hydro')",0.06928510838234114
"('1053115078_0', '21 hydro')",0.9563047824470535
"('1342391373_0', 'C47.0', 'C95.0', 'C83.0', '18 hydro', '26 hydro')",0.1628210720146726
"('1342391373_0', 'C34.0', 'C47.0', 'C65.0', 'C95.0', 'C83.0', '18 hydro', '26 hydro')",0.22309249591507796
"('837974539_0', 'C47.0', 'C95.0', '18 hydro', '26 hydro')",0.7314793744515241
"('-1953944760_0', '-947615685_0')",0.04055922567488324
"('433304102_0', 'C90.0', '22 hydro')",0.05075068049656784
"('433304102_0', 'C90.0')",0.0471330999558154
"('-1964503845_0', 'C84.0')",0.08845199808461666
"('-1578860216_0', 'C94.0')",2.28556506643069
"('1342391373_0', 'C32.0', 'C33.0', 'C50.0', 'C68.0', 'C92.0')",1.1008584275410225
"('1342391373_0', 'C32.0', 'C50.0', 'C68.0', 'C92.0')",0.09902815011430813
"('1342391373_0', 'C32.0', 'C68.0', 'C92.0')",0.25831469542823743
"('1342391373_0', '1007144354_0', 'C32.0', 'C68.0', 'C92.0')",0.23271333895912105
"('C40.0', 'C96.0', 'C75.0')",0.019954011029674347
"('C40.0', 'C96.0')",0.09595260032797161
"('346179098_0', 'C94.0')",0.016727397725846912
"('-393847358_0', 'C75.0', 'C109.0')",0.09316566322388645
"('-413285834_0', 'C39.0', '5 hydro')",0.013805663224109139
"('C47.0', 'C80.0', 'C84.0', '8 hydro')",0.018595397019439134
"('C47.0', 'C80.0', '8 hydro')",0.01956439550466257
"('604673162_0', 'C62.0', 'C84.0')",0.09581551243870559
"('976170643_0', 'C41.0', 'C74.0')",1.5923419104631185
"('-1389783646_0', 'C57.0', '4 hydro')",0.18387526053719466
"('-1389783646_0', '1244424213_0', 'C57.0', '4 hydro')",1.2657275086614244
"('C57.0', '4 hydro')",0.0020883851478811265
"('1007144354_0', 'C63.0', 'C68.0', 'C83.0')",0.6245115531628602
"('-1581250990_0', 'C41.0', 'C79.0', 'C81.0', '2 hydro')",0.17929184904223622
"('-393847358_0', 'C32.0', 'C41.0', 'C92.0', '2 hydro')",0.19215930779774087
"('-1559876706_0', 'C92.0', '2 hydro', '20 hydro')",0.03250913971764021
"('-753810532_0', 'C92.0', '2 hydro', '20 hydro')",0.3731916193861259
"('1064099230_0', 'C34.0', 'C99.0', 'C81.0')",0.07890255412271585
"('-1559876706_0', 'C100.0', '24 hydro')",0.0034050519602346866
"('1631160969_0', 'C34.0', 'C83.0')",0.04282492030310868
"('1631160969_0', 'C34.0', 'C83.0', 'C88.0')",0.019567615132173616
"('433304102_0', 'C46.0', 'C83.0', '12 hydro')",0.007450008627305578
"('433304102_0', 'C46.0', 'C83.0', '6 hydro', '12 hydro')",0.020357315920330847
"('2009226556_0', '433304102_0', 'C46.0', '6 hydro', '12 hydro')",0.6806705370929393
"('433304102_0', 'C46.0', '6 hydro', '12 hydro')",0.019740166355316432
"('869106671_0', 'C30.0', 'C87.0')",0.019299488155920246
"('-1617796573_0', 'C64.0', 'C99.0')",0.22397563780740165
"('-1617796573_0', 'C99.0')",0.21201578502175833
"('-1617796573_0', '-1559876706_0', 'C99.0', 'C91.0')",0.021782808110477392
"('-1617796573_0', '-1559876706_0', 'C99.0', 'C91.0', 'C83.0')",0.05074333041602381
"('-1559876706_0', 'C99.0', 'C91.0', 'C83.0')",0.07616330923830583
"('433304102_0', 'C79.0')",0.05334130511409217
"('433304102_0', 'C71.0', 'C79.0')",0.006864802721240721
"('433304102_0', 'C71.0')",0.00753466769561237
"('94044364_0', 'C60.0', '11 hydro')",0.015611743669110183
"('-929792848_0', 'C36.0', 'C91.0')",0.6129872962361123
"('-929792848_0', 'C91.0')",0.30379349695733365
"('1385764829_0', 'C70.0', 'C91.0', '7 hydro')",0.0057259735738202835
"('1007144354_0', 'C73.0')",1.8940704378927766
"('1286796265_0', 'C34.0')",0.06643689330066219
"('-724931943_0', 'C34.0', 'C46.0', 'C63.0', 'C97.0', '37-1 hydro')",0.007671623117013496
"('1680295840_0', 'C58.0')",2.6858257147625175
"('-1658871680_0', 'C34.0', 'C70.0', '11 hydro', '12 hydro', '14 hydro')",0.022451943172745355
"('1208445144_0', 'C76.0', '7 hydro')",0.2465464630503375
"('1208445144_0', 'C76.0')",0.049821595628296106
"('1007144354_0', '-1559876706_0')",2.001327724482368
"('1118471612_0', 'C57.0', 'C62.0', 'C79.0', '83-6 hydro')",0.0046701392884288
"('-1698692648_0', 'C36.0', '16 hydro')",0.03292099009697495
"('-1578860216_0', 'C36.0')",0.7018011044970089
"('-885192936_0', 'C36.0', '21 hydro')",0.08703637338395831
"('-1698692648_0', 'C60.0')",0.04176691279173088
"('1309316397_0', 'C100.0', 'C91.0')",0.38722774583469394
"('2000149022_0', 'C32.0', 'C91.0')",0.07531135873911808
"('2000149022_0', '1244424213_0', 'C32.0', 'C91.0')",1.2959134125494363
"('2000149022_0', '1244424213_0', 'C32.0', 'C61.0', 'C91.0')",0.9550031196204791
"('2000149022_0', '1631160969_0', '1244424213_0', 'C32.0', 'C61.0', 'C91.0')",0.4814691852969428
"('2000149022_0', 'C32.0', 'C61.0', 'C91.0')",0.6077857877598903
"('-413285834_0', 'C61.0', 'C109.0')",0.021061526443062573
"('1118471612_0', '976170643_0', 'C61.0', 'C100.0')",0.5618519223854237
"('1117936324_0', 'C61.0', 'C100.0')",0.03904399026252167
"('-1516111715_0', 'C61.0', 'C100.0')",0.6541155593897188
"('-1516111715_0', 'C61.0', 'C100.0', '2 hydro')",0.6092088762698131
"('1117936324_0', '18 hydro')",0.03907071604322846
"('1117936324_0', 'C73.0', 'C90.0')",0.006544134566470803
"('-753810532_0', 'C73.0', 'C97.0')",0.019998110052766607
"('-753810532_0', 'C73.0')",0.20558754848586
"('869106671_0', 'C73.0', '9 hydro')",0.11840877090601111
"('-1578860216_0', 'C73.0', 'C93.0', '22 hydro')",0.20397767022663674
"('1064099230_0', 'C80.0')",0.07854273487137242
"('1064099230_0', 'C98.0', 'C80.0')",0.04654974548291284
"('1007144354_0', 'C83.0')",2.9792355351331654
"('-393847358_0', 'C83.0')",0.07986378477668722
"('94044364_0', 'C66.0')",0.3634814843585245
"('-1359706950_0', 'C66.0')",0.05028793515221742
"('-753810532_0', 'C66.0', '21 hydro')",2.991827449268544
"('-753810532_0', 'C66.0', 'C69.0', '21 hydro')",0.06212272781120487
"('1302371731_0', '604673162_0')",0.03826087237025376
"('C34.0', 'C68.0')",0.00710873693884605
"('1117936324_0', 'C64.0')",0.22438431802292008
"('C64.0', 'C69.0', '19 hydro')",0.08878435270832824
"('604673162_0', 'C34.0', 'C76.0', '7 hydro')",0.0060945946611850555
"('-925448157_0', '321953905_0', 'C89.0', 'C94.0')",0.012939400163953906
"('-1516111715_0', '-925448157_0', '321953905_0', 'C89.0', 'C94.0')",0.11412468809467465
"('-1516111715_0', '321953905_0', 'C89.0', 'C94.0')",0.05278304958549029
"('-1516111715_0', 'C89.0', 'C94.0')",0.2654873758307553
"('-1464549976_0', 'C56.0', 'C67.0', 'C74.0', 'C91.0')",0.10944545335704879
"('2009226556_0', 'C35.0', 'C88.0')",2.096595554717271
"('1064099230_0', 'C77.0')",0.1979470906081192
"('1007144354_0', 'C61.0', 'C70.0', 'C93.0')",0.632047527827334
"('-393847358_0', 'C100.0')",0.45691938171456786
"('-393847358_0', 'C100.0', 'C77.0')",0.5925605059123318
"('-413285834_0', 'C94.0', 'C88.0')",0.004150155756108689
"('-413285834_0', 'C94.0', 'C86.0', 'C88.0')",0.12516340552744123
"('1309316397_0', 'C75.0')",0.2328806185823171
"('C34.0', 'C49.0', 'C72.0')",0.10917469252353612
"('1309316397_0', 'C34.0', 'C49.0', 'C72.0', 'C92.0', 'C81.0')",0.002005113278342378
"('1725610665_0', 'C67.0', 'C86.0', '21 hydro')",0.832603250153862
"('-1282014296_0', '94044364_0', 'C32.0', 'C70.0')",0.9782984065953023
"('1385764829_0', 'C50.0', 'C79.0', '7 hydro')",0.012719885293626249
"('950706355_0', 'C85.0')",0.002184740851281731
"('-1658871680_0', 'C66.0', 'C72.0')",0.017789600159258498
"('-1658871680_0', 'C72.0')",0.012036933773878218
"('869106671_0', 'C72.0', '14 hydro')",0.029339448772394465
"('869106671_0', '14 hydro')",0.06458646311284247
"('-925448157_0', '-1698692648_0')",0.03354744255998867
"('C61.0', 'C65.0', 'C67.0', 'C98.0', 'C80.0', 'C83.0')",0.05177714447524022
"('C61.0', 'C65.0', 'C67.0', 'C98.0', 'C80.0')",0.08725293881972856
"('1689922187_0', 'C61.0', 'C65.0', 'C67.0', 'C98.0', 'C80.0')",0.10736907146715408
"('-818481380_0', '2048231543_0', 'C65.0', 'C67.0', 'C86.0')",0.0347178550747135
"('-818481380_0', 'C65.0', 'C67.0', 'C86.0')",0.052792735831283605
"('-1581250990_0', '433304102_0', 'C67.0')",0.026255668365079143
"('-1581250990_0', '433304102_0')",0.01805421453940153
"('-413285834_0', 'C30.0', 'C67.0', 'C76.0', 'C109.0', '4 hydro')",0.03592295190346795
"('-393847358_0', 'C30.0', 'C76.0', 'C109.0')",0.08073802399361148
"('-393847358_0', 'C30.0', 'C109.0')",0.2167054584078817
"('1385764829_0', 'C32.0', 'C109.0')",0.04910816563064099
"('-694231642_0', '1385764829_0', 'C32.0', 'C109.0')",0.003931514398161881
"('2000149022_0', 'C32.0', 'C67.0', 'C109.0', '11 hydro')",1.08706536651056
"('2000149022_0', 'C32.0', 'C67.0', 'C109.0')",0.1013948420345705
"('433304102_0', 'C87.0')",0.055542640283106265
"('433304102_0', 'C89.0', 'C87.0')",0.03393585395596983
"('837974539_0', 'C70.0')",0.1985433328964332
"('2009226556_0', 'C59.0')",2.351738337983824
"('2009226556_0', 'C59.0', 'C92.0', '12 hydro')",3.0812627243479835
"('1342391373_0', 'C49.0')",1.0653922102561313
"('1007144354_0', 'C88.0', '13 hydro')",0.5882326752328652
"('869106671_0', 'C33.0', 'C60.0', 'C78.0')",0.03553127156324945
"('-251780797_0', 'C60.0')",0.20053718695801875
"('13 hydro', '83-7 hydro')",0.009908369624496118
"('C51.0', 'C88.0', '13 hydro', '83-7 hydro')",0.020033623947797875
"('-753810532_0', 'C51.0')",0.16380126899005973
"('-1516111715_0', 'C47.0', 'C84.0')",1.2813414335596796
"('-1516111715_0', 'C47.0', 'C84.0', '8 hydro')",0.49411868727345565
"('-1516111715_0', 'C84.0', '10 hydro', '8 hydro')",1.4066483413465518
"('869106671_0', 'C57.0')",0.017955745386190075
"('2009226556_0', '869106671_0', 'C57.0')",1.1935612014995842
"('2009226556_0', '-694231642_0', 'C57.0')",0.2363912727329191
"('-2037512606_0', 'C57.0')",0.008131372005610047
"('1635802992_0', 'C98.0', '26 hydro')",0.11719839925648284
"('C98.0', 'C86.0', '4 hydro')",0.07715730088792407
"('-393847358_0', 'C66.0', 'C98.0', 'C86.0', '24 hydro')",0.12787700616135453
"('-393847358_0', 'C61.0', 'C66.0', 'C98.0', 'C86.0', '24 hydro')",0.4918533450136824
"('-393847358_0', 'C61.0', 'C98.0', 'C86.0', '24 hydro')",0.1241002146449389
"('-1581250990_0', 'C91.0', '24 hydro')",0.4162334242957782
"('-1581250990_0', '24 hydro')",0.27694914130050075
"('1622358979_0', 'C65.0', '24 hydro')",0.0017741291211855242
"('-1559876706_0', '3 hydro')",0.014281040922765215
"('1286796265_0', '24 hydro')",0.13981338112652156
"('-1852926576_0', '1286796265_0', '24 hydro')",0.09310539257530151
"('C35.0', 'C84.0')",0.008894335192900598
"('1064099230_0', 'C80.0', 'C84.0')",0.23040256127892733
"('1064099230_0', 'C58.0', 'C80.0', 'C84.0')",0.16410808758756273
"('1064099230_0', 'C58.0', 'C80.0', 'C84.0', '9 hydro')",0.0666696890995977
"('1064099230_0', 'C58.0', 'C84.0', '9 hydro')",0.04055368897054768
"('1064099230_0', 'C84.0', '9 hydro')",0.04371583694350329
"('1064099230_0', 'C84.0')",0.004282631109805152
"('1680295840_0', 'C84.0')",0.691245941200092
"('-1559876706_0', 'C84.0')",0.04352789706119938
"('-1852926576_0', '-1008369492_0', 'C96.0')",0.06627720032998377
"('1351757781_0', '1053115078_0', 'C67.0', 'C89.0', 'C109.0')",0.6244853839284614
"('1351757781_0', '1053115078_0', 'C66.0', 'C67.0', 'C89.0', 'C109.0')",0.1733634466337321
"('1351757781_0', 'C89.0', 'C109.0')",0.18757777679402282
"('2000149022_0', 'C84.0', '37-1 hydro')",0.5680328513514169
"('-885807357_0', '3 hydro')",0.0001830504476911301
"('1064099230_0', 'C65.0', '3 hydro')",0.003305370151592342
"('-1578860216_0', 'C47.0')",0.50617258106559
"('-929792848_0', 'C60.0', 'C92.0', 'C94.0', 'C88.0')",0.2293682836725593
"('-1953944760_0', 'C71.0', 'C94.0', 'C82.0')",0.03994159509384781
"('-1578860216_0', '1384506802_0')",1.9113285488721798
"('1680295840_0', '0 hydro')",1.6743505484836563
"('1384506802_0', 'C94.0', 'C77.0')",0.010110654027303554
"('1309316397_0', 'C31.0', 'C94.0', '10 hydro')",0.0643317489139531
"('-251780797_0', 'C92.0')",0.07448029546955354
"('-1008369492_0', 'C66.0', 'C40.0')",0.011696484493442311
"('-1008369492_0', 'C34.0', 'C66.0', 'C40.0')",0.05470912626192921
"('1007144354_0', '24 hydro')",3.555837724470156
"('-393847358_0', '-413285834_0', '1183053792_0')",0.5932886276803533
"('-393847358_0', '-413285834_0')",0.2759038017661951
"('2009226556_0', 'C87.0')",0.28854286665368
"('-1617796573_0', 'C84.0', '4 hydro')",0.2089546674156345
"('604673162_0', 'C31.0', 'C89.0')",0.13453734875946793
"('604673162_0', 'C31.0')",0.037262874251589445
"('-1578860216_0', '-1581250990_0')",1.2716319191107954
"('-1578860216_0', '-1581250990_0', 'C92.0')",0.46307590497640694
"('-1578860216_0', 'C92.0')",0.7058552839379272
"('-1578860216_0', 'C92.0', '11 hydro', '13 hydro')",1.7849106182397159
"('-1578860216_0', 'C35.0', 'C92.0', '11 hydro', '13 hydro')",0.08749112437133771
"('-1578860216_0', '-1559876706_0', 'C91.0', 'C92.0', 'C78.0', '11 hydro', '13 hydro')",1.3494221857445328
"('-1578860216_0', 'C91.0', 'C92.0', 'C78.0', '11 hydro', '13 hydro')",0.6669631791709958
"('-1578860216_0', 'C91.0', 'C92.0', '11 hydro', '13 hydro')",0.7308680505283474
"('-1578860216_0', 'C91.0', 'C92.0', '13 hydro')",0.4395426742640484
"('2009226556_0', 'C92.0', 'C78.0', 'C82.0')",1.231807963151061
"('2000149022_0', 'C92.0', 'C78.0', 'C82.0')",0.3767820324327086
"('-413285834_0', 'C57.0')",0.0028096181921814603
"('-885192936_0', 'C84.0', 'C88.0', 'C109.0')",0.10705197460789986
"('-885192936_0', 'C88.0', 'C109.0')",0.016408622236441715
"('-753810532_0', 'C47.0', 'C90.0', 'C109.0')",0.8349956427162397
"('433304102_0', 'C32.0')",0.04656426250891036
"('-885192936_0', 'C49.0')",0.03247009056432807
"('-885192936_0', 'C49.0', 'C61.0')",0.028055567431326835
"('-885192936_0', 'C49.0', 'C61.0', '26 hydro')",0.0058513431592023156
"('1342391373_0', 'C49.0', 'C65.0', 'C69.0')",0.104240206875269
"('-1559876706_0', 'C63.0', 'C65.0', 'C69.0', 'C109.0')",0.008880624088959394
"('-1559876706_0', 'C63.0', 'C65.0', 'C69.0')",0.02434310544334221
"('-1559876706_0', 'C65.0', 'C69.0')",0.014014120357127466
"('-393847358_0', 'C65.0', 'C92.0')",0.19120642074921898
"('-393847358_0', 'C92.0')",0.27315304982999167
"('1007144354_0', 'C30.0')",0.7657419563233675
"('1117936324_0', 'C98.0')",0.11647679608264117
"('1117936324_0', 'C98.0', 'C99.0')",0.004554746622865423
"('2035876983_0', '25 hydro')",0.029981014626551318
"('1342391373_0', 'C41.0')",1.447286579039095
"('1342391373_0', '94044364_0', 'C41.0')",0.158842757184354
"('950706355_0', 'C41.0', 'C82.0')",0.010848978560504293
"('1007144354_0', '950706355_0')",0.3079597196727641
"('976170643_0', 'C31.0', 'C93.0', '9 hydro', '26 hydro')",0.2463655871424253
"('1007144354_0', 'C31.0', 'C84.0', '26 hydro')",1.3252723415567442
"('1725610665_0', 'C31.0', 'C84.0', '26 hydro')",0.2515726582549892
"('-2037512606_0', '1725610665_0', 'C31.0', 'C84.0', '26 hydro')",0.32137735464628236
"('-2037512606_0', '2009226556_0', 'C30.0', 'C31.0', 'C66.0', 'C84.0', '26 hydro')",1.4177006445622111
"('2009226556_0', 'C84.0')",1.2942899468909863
"('1725610665_0', 'C84.0')",3.3698104353771776
"('1725610665_0', 'C84.0', 'C87.0')",0.20699084172409743
"('1725610665_0', '-1581250990_0', 'C84.0', 'C87.0')",0.339024319011279
"('2009226556_0', 'C74.0', 'C95.0', 'C84.0', 'C87.0')",1.1333980441146738
"('1118471612_0', 'C36.0')",0.001084913526613491
"('346179098_0', '-1559876706_0')",0.05227743532916339
"('346179098_0', '-1559876706_0', 'C79.0')",0.01659878046855169
"('2009226556_0', 'C70.0', 'C79.0', '9 hydro')",1.3352455803756393
"('2009226556_0', '346179098_0', 'C70.0', 'C79.0', '9 hydro')",1.4536695502604815
"('2009226556_0', '346179098_0', 'C70.0', 'C79.0', '9 hydro', '8 hydro')",0.3707017179033137
"('2009226556_0', 'C79.0', '9 hydro')",0.7366990683087038
"('-1610587687_0', 'C33.0', 'C48.0', 'C98.0')",0.30778679446203244
"('-1610587687_0', 'C31.0', 'C33.0', 'C48.0', 'C98.0')",0.029132667768438068
"('1333044421_0', 'C87.0')",0.05856880733507387
"('-1953944760_0', 'C58.0')",0.13744083221278833
"('-1953944760_0', 'C35.0')",0.06257497514980924
"('433304102_0', 'C35.0', 'C100.0', '14 hydro')",0.030465012379412203
"('1725610665_0', 'C35.0', 'C100.0', '14 hydro')",0.2513100138807663
"('1725610665_0', 'C35.0', 'C100.0', '26 hydro')",2.69603044269192
"('-753810532_0', 'C63.0', 'C66.0')",0.4993484742494429
"('-753810532_0', 'C93.0', '0 hydro')",2.3328715387928587
"('-444590878_0', 'C93.0', '0 hydro')",0.12003592223260284
"('94044364_0', 'C48.0', 'C95.0', 'C85.0')",0.3251759793582655
"('1342391373_0', 'C85.0', '22 hydro', '23 hydro')",0.8233083155421209
"('-753810532_0', '-2037512606_0', 'C35.0')",0.30361666824305256
"('-753810532_0', '-2037512606_0', 'C35.0', '3 hydro')",0.9206462311923223
"('793200187_0', 'C57.0')",0.06956011552129507
"('1286796265_0', 'C29.0')",0.03317577324514423
"('C40.0', 'C83.0')",0.028127221224233383
"('-2037512606_0', '10 hydro')",0.012078568071715836
"('1342391373_0', 'C49.0', 'C82.0', 'C85.0')",0.5624623395390387
"('1007144354_0', 'C48.0', 'C58.0', 'C60.0', '12 hydro')",2.365697776886195
"('1007144354_0', 'C48.0', 'C58.0', '12 hydro')",0.9913807957324966
"('-2037512606_0', '1007144354_0', 'C48.0', 'C58.0', '12 hydro')",0.5509004333267911
"('-393847358_0', 'C58.0', '12 hydro')",0.3088177138895091
"('-753810532_0', 'C41.0')",0.3422868356893646
"('-1578860216_0', 'C59.0', 'C41.0', 'C92.0', 'C78.0')",0.4898030468577549
"('-1578860216_0', 'C59.0', 'C92.0', 'C78.0')",0.5287930832247771
"('-393847358_0', 'C29.0', 'C32.0', 'C109.0')",0.13784689323453722
"('-393847358_0', 'C29.0', 'C109.0')",0.18395630251918876
"('-925448157_0', '-393847358_0', 'C29.0', 'C109.0')",0.2815996627992444
"('-925448157_0', '-393847358_0', '-450422875_0', 'C29.0', 'C109.0')",0.3981765922104244
"('-393847358_0', '-450422875_0', 'C29.0', 'C109.0')",0.48985701417328165
"('-753810532_0', 'C29.0', 'C109.0')",2.0706790025092143
"('C98.0', 'C72.0', 'C82.0', '22 hydro')",0.06185442110454096
"('-753810532_0', 'C72.0', 'C75.0')",1.491409312733014
"('-753810532_0', 'C75.0')",1.6635052397082688
"('-646530031_0', '19 hydro')",0.02991556005248549
"('1342391373_0', 'C85.0')",0.9579255220982417
"('1342391373_0', 'C74.0', 'C85.0')",1.5821609028897157
"('C58.0', 'C40.0', '19 hydro')",0.11101222411572598
"('-1788193310_0', 'C58.0', 'C40.0', '19 hydro')",0.11045985389872204
"('C49.0', 'C58.0', 'C40.0', '19 hydro')",0.09932492644429158
"('-1389783646_0', 'C49.0', 'C58.0', 'C65.0')",0.2539658713115225
"('-1581250990_0', '935740859_0', 'C64.0', 'C65.0')",0.2650377646107172
"('-1581250990_0', 'C65.0')",0.6094522709727699
"('483659582_0', 'C93.0', 'C94.0')",0.1737059409855383
"('483659582_0', '0 hydro')",0.45956884889780125
"('-1617796573_0', 'C64.0')",0.026202356731931106
"('-1234324271_0', '-546895751_0')",0.010816748282354637
"('-1234324271_0', '346179098_0', '-546895751_0', 'C86.0')",0.006442676097791719
"('-724931943_0', 'C65.0', 'C86.0')",0.009775372434145765
"('1007144354_0', 'C93.0', 'C81.0', '10 hydro')",0.37536205363462183
"('-1578860216_0', '1007144354_0', 'C93.0', 'C81.0', '10 hydro')",0.6195867413470071
"('-1610587687_0', '23 hydro')",0.2388885635678323
"('2035876983_0', '23 hydro')",0.15672796608581485
"('104355897_0', 'C94.0', 'C88.0')",0.007489621277999049
"('-1464549976_0', '104355897_0', 'C94.0', 'C88.0')",0.03504675280127731
"('C94.0', 'C88.0', '23 hydro')",0.11787322938412445
"('C51.0', 'C80.0')",2.1533113461828178e-05
"('-1578860216_0', 'C51.0', 'C80.0')",0.0445566269074161
"('837974539_0', 'C80.0')",0.9880229590166676
"('1117936324_0', 'C80.0', '14 hydro')",0.03086667384550128
"('1117936324_0', '1118471612_0', 'C80.0', '14 hydro')",0.0282594641444407
"('1117936324_0', '-1382799058_0', '1118471612_0', 'C80.0', '14 hydro')",0.05664324816022735
"('1117936324_0', '-1382799058_0', '1118471612_0', '-694231642_0', 'C80.0', '14 hydro')",0.23087350580057953
"('-1382799058_0', '1118471612_0', '-694231642_0', 'C80.0', '14 hydro')",0.3430097125763186
"('-1578860216_0', '793200187_0', '14 hydro')",0.00569163509040618
"('-2037512606_0', 'C88.0')",0.007233624117422551
"('-1658871680_0', 'C88.0')",0.001096472610267483
"('1333044421_0', 'C64.0')",0.032648973490754546
"('1333044421_0', 'C29.0', 'C64.0')",0.04255909046513716
"('1309316397_0', 'C29.0', 'C48.0', 'C65.0', 'C73.0')",0.11511707230961382
"('346179098_0', '1351757781_0', 'C76.0', '27 hydro')",0.03947954374338088
"('1342391373_0', 'C76.0')",0.8373342870372741
"('-1389783646_0', 'C50.0', 'C99.0', 'C100.0', 'C75.0', 'C86.0', '83-7 hydro')",0.11856846484026345
"('C50.0', 'C99.0', 'C100.0', 'C75.0', 'C86.0', '83-7 hydro')",0.11321465404107994
"('C99.0', '11 hydro', '27 hydro')",0.03194876681929963
"('C64.0', 'C89.0')",0.019162613365542255
"('C64.0', 'C74.0')",0.09315525110359021
"('1622358979_0', 'C64.0', 'C74.0')",0.012000122524554171
"('-413285834_0', 'C64.0', 'C74.0', '22 hydro')",0.004206151942111319
"('-413285834_0', 'C64.0', 'C74.0')",0.03368737926188624
"('1995198495_0', 'C30.0', 'C90.0')",0.01880086692730356
"('1995198495_0', 'C90.0')",0.03883458819492807
"('2000149022_0', 'C95.0')",0.1916001047817747
"('1208445144_0', 'C33.0', 'C58.0', '83-6 hydro')",0.15323232905422038
"('1208445144_0', 'C33.0', 'C58.0', '20 hydro', '83-6 hydro')",0.023447937831584113
"('1007144354_0', 'C30.0', 'C77.0')",0.40669091312851335
"('1007144354_0', 'C30.0', 'C98.0', 'C77.0')",0.9229135709665816
"('-382422293_0', 'C98.0', 'C93.0', 'C77.0')",0.35421463223643246
"('-393847358_0', 'C93.0')",0.14635292260918073
"('2009226556_0', '1 hydro')",1.4308080765404694
"('1309316397_0', '976170643_0')",0.8446340693310538
"('-1559876706_0', 'C62.0', 'C90.0')",0.00873420495029518
"('-1698692648_0', 'C61.0', 'C62.0')",0.022606964154731034
"('-1698692648_0', 'C61.0', 'C62.0', '27 hydro')",0.07849344606647606
"('-1964503845_0', 'C62.0', '37-1 hydro')",0.03939745230445373
"('94044364_0', '37-1 hydro')",0.061292845661754206
"('-1578860216_0', 'C57.0')",0.7620377847423746
"('2048231543_0', '2140782312_0', 'C92.0')",0.0007359597354275138
"('-12578261_0', '2000149022_0')",0.22087680436717347
"('-12578261_0', '-1464549976_0', '2000149022_0')",0.10967380207970132
"('-1464549976_0', '2000149022_0')",0.33508904245207805
